Date,Open,High,Low,Close,Adj Close,Volume
11-08-2019,1469.1,1469.1,1461.3,1461.3,1461.3,21
11-07-2019,1489.1,1489.1,1464.2,1464.2,1464.2,581
11-06-2019,1483.2,1491,1483.2,1490.2,1490.2,567
11-05-2019,1507.1,1507.1,1480.8,1480.8,1480.8,31
11-04-2019,1511.6,1511.6,1508,1508,1508,101
11-01-2019,1511,1511.6,1503,1508,1508,235
10/31/2019,1496.1,1513.1,1496.1,1511.4,1511.4,210
10/30/2019,1487.2,1495.4,1481,1493.2,1493.2,320
10/29/2019,1485.9,1487,1485.9,1487,1487,425
10/28/2019,1504.1,1504.1,1490,1490,1490,37
10/25/2019,1501.4,1514.3,1499,1499.5,1499.5,93
10/24/2019,1490.5,1501.2,1485.9,1498.9,1498.9,115
10/23/2019,1486.4,1490.3,1486.4,1489.9,1489.9,67
10/22/2019,1483.4,1483.5,1481.7,1481.7,1481.7,99
10/21/2019,1489.9,1489.9,1481.5,1482.4,1482.4,72
10/18/2019,1487.3,1489.1,1486.6,1488.2,1488.2,82
10/17/2019,1486.2,1493.2,1485.8,1492.3,1492.3,271
10/16/2019,1482,1488,1480,1488,1488,383
10/15/2019,1488.9,1495.4,1476.6,1477.6,1477.6,367
10/14/2019,1484.4,1493.5,1481.3,1491.7,1491.7,400
10-11-2019,1491.9,1494.9,1476.9,1482.7,1482.7,57
10-10-2019,1511.2,1511.2,1490.6,1494.8,1494.8,78
10-09-2019,1507.7,1507.7,1498.4,1506.1,1506.1,120
10-08-2019,1489.4,1506.3,1489.3,1497.2,1497.2,46
10-07-2019,1504.8,1505.8,1489.1,1497.7,1497.7,121
10-04-2019,1505.6,1508.7,1497.1,1506.2,1506.2,233
10-03-2019,1497.4,1518.2,1496.6,1507.1,1507.1,1213
10-02-2019,1476.6,1503.7,1474.1,1501,1501,205
10-01-2019,1468.7,1485.5,1458.3,1482,1482,219
9/30/2019,1495.9,1495.9,1463.5,1465.7,1465.7,1078
9/27/2019,1504.2,1506.1,1485.6,1499.1,1499.1,7827
9/26/2019,1507.5,1507.5,1507.5,1507.5,1507.5,8178
9/25/2019,1527.6,1527.9,1504.6,1504.6,1504.6,25
9/24/2019,1515.1,1533,1515.1,1532.1,1532.1,25
9/23/2019,1515.5,1523.7,1515.5,1523.7,1523.7,5
9/20/2019,1503,1507.3,1503,1507.3,1507.3,2
9/19/2019,1496.1,1502.4,1496.1,1498.4,1498.4,10
9/18/2019,1508.9,1509.4,1489.3,1507.5,1507.5,8
9/17/2019,1497.9,1505.1,1497.9,1505.1,1505.1,3
9/16/2019,1506.6,1506.8,1496.9,1503.1,1503.1,21
9/13/2019,1490.9,1490.9,1486.9,1490.9,1490.9,1
09-12-2019,1499.5,1515.4,1498.7,1498.7,1498.7,27
09-11-2019,1491.7,1496.6,1490.2,1494.4,1494.4,8
09-10-2019,1498.5,1498.5,1486.9,1490.3,1490.3,23
09-09-2019,1509,1513,1498,1502.2,1502.2,69
09-06-2019,1517.3,1526,1504.5,1506.2,1506.2,54
09-05-2019,1551,1551.1,1511.1,1515.4,1515.4,125
09-04-2019,1549,1553.2,1534.8,1550.3,1550.3,46
09-03-2019,1522.9,1547.3,1521,1545.9,1545.9,139
8/30/2019,1524.6,1530.4,1516.7,1519.1,1519.1,276
8/29/2019,1537.5,1549.3,1519.6,1526.5,1526.5,704
8/28/2019,1538.1,1538.1,1537.8,1537.8,1537.8,2756
8/27/2019,1530.5,1542.1,1528.5,1541,1541,166
8/26/2019,1543.2,1543.3,1524.3,1526.3,1526.3,334
8/23/2019,1493.5,1527.6,1493.5,1526.6,1526.6,983
8/22/2019,1495.1,1497.3,1493.8,1497.3,1497.3,686
8/21/2019,1504.9,1505,1498.8,1504.6,1504.6,350
8/20/2019,1497.5,1506.1,1497.5,1504.6,1504.6,486
8/19/2019,1507.2,1507.6,1492.9,1500.4,1500.4,205
8/16/2019,1524.6,1524.6,1504.7,1512.5,1512.5,1815
8/15/2019,1519.8,1522.7,1510.6,1519.6,1519.6,87
8/14/2019,1500,1520.5,1497,1515.9,1515.9,328
8/13/2019,1510.4,1531.4,1483.7,1502.2,1502.2,672
08-12-2019,1496,1514.9,1488.1,1505.3,1505.3,257
08-09-2019,1506.2,1507.5,1495.6,1496.6,1496.6,74
08-08-2019,1498.4,1508.5,1492,1497.7,1497.7,367
08-07-2019,1473.5,1509.9,1473.2,1507.3,1507.3,824
08-06-2019,1469.7,1475,1457.7,1472.4,1472.4,460
08-05-2019,1440.4,1469.7,1440.4,1464.6,1464.6,1008
08-02-2019,1448,1448,1432.3,1445.6,1445.6,1873
08-01-2019,1411.3,1445.2,1400.9,1420.9,1420.9,2431
7/31/2019,1431.3,1435.8,1411.2,1426.1,1426.1,3294
7/30/2019,1426.3,1433.9,1422.1,1429.7,1429.7,73874
7/29/2019,1419.6,1419.6,1419.6,1419.6,1419.6,224267
7/26/2019,1422.8,1423,1418.5,1418.5,1418.5,5
7/25/2019,1413.9,1413.9,1413.9,1413.9,1413.9,4
7/24/2019,1422.8,1422.8,1422.8,1422.8,1422.8,20
7/23/2019,1418.6,1421.3,1416.3,1420.1,1420.1,5
7/22/2019,1425.3,1425.3,1424,1425.3,1425.3,1
7/19/2019,1440.5,1442,1425.1,1425.1,1425.1,22
7/18/2019,1422.3,1444.2,1419.5,1426.1,1426.1,66
7/17/2019,1404.6,1421.3,1404.6,1421.3,1421.3,6
7/16/2019,1413.6,1413.7,1405,1409.2,1409.2,13
7/15/2019,1414.4,1415,1411.4,1411.4,1411.4,25
07-12-2019,1405.6,1410.1,1405.6,1409.9,1409.9,8
07-11-2019,1424,1424,1404.3,1404.3,1404.3,6
07-10-2019,1409.9,1410.1,1409.9,1410.1,1410.1,50
07-09-2019,1394.5,1397.5,1386.2,1397.5,1397.5,53
07-08-2019,1395.9,1397,1393.6,1397,1397,14
07-05-2019,1418.3,1418.3,1390.2,1396.7,1396.7,20
07-03-2019,1431,1434,1413.1,1417.7,1417.7,46
07-02-2019,1391.1,1418.4,1390.8,1404.6,1404.6,38
07-01-2019,1386.6,1395.8,1382.8,1385.6,1385.6,214
6/28/2019,1408.3,1422,1408.3,1409.7,1409.7,356
6/27/2019,1407,1410.8,1399.8,1408.4,1408.4,437
6/26/2019,1407.2,1413.3,1405.8,1411.6,1411.6,1333
6/25/2019,1418.1,1433.3,1414.9,1414.9,1414.9,105
6/24/2019,1406,1420.6,1402.1,1414.3,1414.3,125
6/21/2019,1406,1406,1390.3,1396.2,1396.2,35
6/20/2019,1381.5,1392.9,1379.5,1392.9,1392.9,76
6/19/2019,1344,1344.6,1344,1344.6,1344.6,129
6/18/2019,1349.3,1349.3,1341.6,1346.6,1346.6,29
6/17/2019,1339,1340.3,1335,1338.7,1338.7,76
6/14/2019,1345.4,1355.4,1339.3,1340.1,1340.1,914
6/13/2019,1331.6,1341.1,1331.6,1339.2,1339.2,157
06-12-2019,1326.9,1334.5,1326.9,1331.9,1331.9,139
06-11-2019,1328.4,1328.4,1319.1,1326.4,1326.4,201
06-10-2019,1335.8,1336.5,1324.1,1324.7,1324.7,268
06-07-2019,1333.1,1347.7,1329.8,1341.2,1341.2,240
06-06-2019,1330.8,1338.7,1326.2,1337.6,1337.6,161
06-05-2019,1328.9,1343.3,1326.3,1328.3,1328.3,622
06-04-2019,1324.3,1328.6,1320.8,1323.4,1323.4,302
06-03-2019,1307,1327.8,1307,1322.7,1322.7,812
5/31/2019,1287.7,1306.4,1287.5,1305.8,1305.8,2814
5/30/2019,1279.4,1288.3,1273.9,1287.1,1287.1,55573
5/29/2019,1280.6,1280.6,1280.6,1280.6,1280.6,189694
5/20/2019,1276.1,1276.1,1276.1,1276.1,1276.1,20
5/17/2019,1280,1280,1274.5,1274.5,1274.5,1
5/16/2019,1285.2,1285.4,1285,1285,1285,3
5/15/2019,1296.9,1296.9,1296,1296.3,1296.3,55
5/14/2019,1297.8,1297.8,1294.7,1294.7,1294.7,6
5/13/2019,1286.7,1300.1,1281.8,1300.1,1300.1,56
05-10-2019,1285.4,1286.5,1283.3,1285.7,1285.7,6
05-09-2019,1278.9,1285,1278.8,1283.5,1283.5,38
05-08-2019,1279.4,1279.4,1279.4,1279.4,1279.4,5
05-07-2019,1280.5,1283.5,1280.5,1283.5,1283.5,8
05-06-2019,1282.2,1282.2,1280.3,1281.7,1281.7,12
05-03-2019,1270.1,1279.2,1270.1,1279.2,1279.2,15
05-02-2019,1269.2,1270.8,1266.6,1269.7,1269.7,63
05-01-2019,1278.7,1283.3,1278.7,1281.4,1281.4,70
4/30/2019,1281.7,1283.3,1280.8,1282.8,1282.8,114
4/29/2019,1284.8,1284.9,1277.1,1278.6,1278.6,568
4/26/2019,1284.9,1284.9,1284.9,1284.9,1284.9,804
4/25/2019,1280.6,1280.8,1275.8,1275.8,1275.8,95
4/24/2019,1268.4,1275.5,1267.8,1275.5,1275.5,518
4/23/2019,1266.4,1269.8,1266,1269.3,1269.3,206
4/22/2019,1273.5,1273.5,1273.5,1273.5,1273.5,147
4/18/2019,1270.8,1273.6,1270.1,1271.9,1271.9,27
4/17/2019,1273.5,1273.5,1271.6,1272.2,1272.2,308
4/16/2019,1285.2,1285.2,1272.2,1272.6,1272.6,643
4/15/2019,1284.8,1287.3,1282.3,1286.8,1286.8,523
04-12-2019,1293.4,1293.4,1289.2,1290.6,1290.6,607
04-11-2019,1307,1307.1,1288.6,1288.6,1288.6,420
04-10-2019,1304,1309.1,1301.5,1309.1,1309.1,66
04-09-2019,1298.5,1304.9,1298.5,1303.5,1303.5,30
04-08-2019,1292.2,1302.1,1291.8,1297.1,1297.1,63
04-05-2019,1292,1292,1283.6,1290.4,1290.4,181
04-04-2019,1290.6,1292.6,1279.5,1289,1289,269
04-03-2019,1291.4,1293.1,1287.5,1289.9,1289.9,172
04-02-2019,1286.3,1290.9,1284.5,1290,1290,525
04-01-2019,1291.8,1295.9,1285.7,1288.4,1288.4,675
3/29/2019,1289.6,1298.5,1286.1,1293,1293,1265
3/28/2019,1308.4,1311.1,1287.7,1289.8,1289.8,87798
3/27/2019,1309.9,1309.9,1309.9,1309.9,1309.9,206263
3/26/2019,1315.6,1315.6,1314.3,1314.3,1314.3,1
3/25/2019,1320.7,1322.9,1320.7,1321.9,1321.9,19
3/20/2019,1300.7,1300.7,1300.5,1300.5,1300.5,2
3/19/2019,1306.9,1306.9,1304.8,1305,1305,20
3/18/2019,1297.3,1302.2,1297.3,1300.3,1300.3,8
3/15/2019,1300.9,1304.7,1300.5,1301.8,1301.8,26
3/14/2019,1293.4,1293.4,1293.4,1293.4,1293.4,1
03-12-2019,1294.7,1296.3,1294.7,1296.3,1296.3,1
03-11-2019,1291,1291,1288.8,1288.8,1288.8,9
03-08-2019,1292.1,1297.4,1291.6,1297,1297,10
03-07-2019,1281,1284.6,1281,1283.8,1283.8,11
03-06-2019,1287.1,1287.1,1282.6,1284.9,1284.9,14
03-05-2019,1287,1287,1282,1282,1282,114
03-04-2019,1285.5,1287,1281.9,1284.8,1284.8,28
03-01-2019,1312.2,1312.2,1288.9,1296.4,1296.4,110
2/28/2019,1321.1,1323.7,1311.5,1312.8,1312.8,141
2/27/2019,1327.7,1327.9,1316.5,1317.7,1317.7,604
2/26/2019,1323.3,1325.5,1323.3,1325.1,1325.1,939
2/25/2019,1329.2,1331.6,1325.6,1325.9,1325.9,185
2/22/2019,1324.2,1331.3,1321,1329.2,1329.2,718
2/21/2019,1331.3,1334.9,1320.9,1323.5,1323.5,414
2/20/2019,1342.2,1344,1338,1343.3,1343.3,581
2/19/2019,1320.9,1340.1,1320.5,1340.1,1340.1,390
2/15/2019,1313.6,1318.8,1313.6,1318.1,1318.1,190
2/14/2019,1305,1311.8,1301.6,1309.8,1309.8,858
2/13/2019,1311.6,1316,1308.1,1310.8,1310.8,143
02-12-2019,1310,1312,1307.6,1309.2,1309.2,109
02-11-2019,1313.4,1313.4,1304.7,1307,1307,119
02-08-2019,1309.5,1314,1307.8,1313.7,1313.7,122
02-07-2019,1302.9,1310.4,1302.2,1309.4,1309.4,203
02-06-2019,1312.5,1313.5,1305,1309.5,1309.5,358
02-05-2019,1311.1,1315.1,1311,1314.2,1314.2,362
02-04-2019,1318.1,1318.1,1308.3,1314.3,1314.3,675
02-01-2019,1320.3,1320.7,1315.4,1316.9,1316.9,878
1/31/2019,1320,1325.4,1316.7,1319.7,1319.7,1970
1/30/2019,1310.4,1323.4,1308.1,1309.9,1309.9,54958
1/29/2019,1308.2,1308.2,1308.2,1308.2,1308.2,213607
1/28/2019,1300.8,1307.1,1298.4,1302.4,1302.4,54
1/24/2019,1279.1,1279.1,1278.5,1279.1,1279.1,1
1/23/2019,1281.7,1283.9,1278.7,1283.1,1283.1,14
1/22/2019,1282.5,1283.3,1282.5,1282.5,1282.5,7
1/18/2019,1281.3,1281.3,1281.3,1281.3,1281.3,3
1/17/2019,1291.6,1292.7,1288.5,1291,1291,10
1/16/2019,1291.6,1291.6,1291.6,1291.6,1291.6,2
1/15/2019,1290.1,1292.7,1286.2,1286.2,1286.2,3
1/14/2019,1292.4,1293.9,1289.1,1289.1,1289.1,7
01-11-2019,1291.2,1291.2,1286.3,1287.1,1287.1,11
01-09-2019,1279.4,1289.3,1279.2,1289.3,1289.3,102
01-08-2019,1280.5,1283.2,1278.2,1283.2,1283.2,54
01-07-2019,1286.8,1286.8,1286.6,1286.8,1286.8,2
01-04-2019,1294.2,1294.2,1275.3,1282.7,1282.7,34
01-03-2019,1286.8,1292,1286.7,1291.8,1291.8,10
01-02-2019,1286,1286,1277.6,1281,1281,149
12/31/2018,1278,1281.3,1277.6,1278.3,1278.3,19
12/28/2018,1273.5,1280.1,1273.5,1279.9,1279.9,805
12/27/2018,1276.7,1277.3,1276.7,1277.3,1277.3,480
12/26/2018,1269.3,1277.4,1269.2,1269.2,1269.2,63
12/24/2018,1260.3,1268.5,1260.3,1267.5,1267.5,27
12/21/2018,1260.3,1261.3,1253.8,1253.8,1253.8,96
12/20/2018,1243.2,1263.6,1243.2,1263.6,1263.6,49
12/19/2018,1255.8,1255.8,1252.1,1252.1,1252.1,268
12/18/2018,1248.2,1249.2,1245.6,1249.2,1249.2,31
12/17/2018,1239.3,1247.4,1239.3,1247.4,1247.4,10
12/14/2018,1241.7,1241.7,1234.1,1237,1237,33
12/13/2018,1243.5,1243.5,1241,1242.7,1242.7,194
12-12-2018,1245.3,1245.6,1244.1,1244.4,1244.4,84
12-11-2018,1245.8,1248.7,1241.5,1241.9,1241.9,117
12-10-2018,1249.6,1249.6,1241.7,1243.7,1243.7,131
12-07-2018,1238.3,1249.8,1237.6,1246.8,1246.8,211
12-06-2018,1237.5,1244.4,1234.8,1238.1,1238.1,434
12-04-2018,1231,1241.4,1230.4,1241.1,1241.1,474
12-03-2018,1222.5,1234.1,1221.3,1233.9,1233.9,751
11/30/2018,1224.1,1225,1216.1,1220.2,1220.2,2060
11/29/2018,1221,1228.7,1220.5,1224.1,1224.1,55478
11/28/2018,1211.5,1221.4,1211.5,1221.4,1221.4,247168
11/27/2018,1221.9,1222,1211.2,1211.2,1211.2,5
11/26/2018,1220.2,1222,1220.2,1220.2,1220.2,2
11/23/2018,1224.8,1224.8,1221,1221,1221,1
11/20/2018,1225.3,1228.8,1219,1219,1219,12
11/16/2018,1216.7,1223.8,1216.7,1220.8,1220.8,5
11/13/2018,1196.3,1201.3,1196.3,1199.2,1199.2,5
11-12-2018,1201.6,1201.6,1201.3,1201.3,1201.3,1
11-09-2018,1207.9,1207.9,1206.4,1206.4,1206.4,14
11-08-2018,1222.9,1222.9,1222.9,1222.9,1222.9,2
11-07-2018,1228.6,1228.6,1226.2,1226.2,1226.2,1
11-06-2018,1230.7,1233.8,1223.8,1223.8,1223.8,4
11-05-2018,1230.6,1231.5,1226.7,1229.8,1229.8,15
11-02-2018,1233.3,1233.3,1230.9,1230.9,1230.9,18
11-01-2018,1215.4,1236,1215.4,1236,1236,14
10/31/2018,1216,1216.6,1212,1212.3,1212.3,121
10/30/2018,1227.7,1227.7,1219.8,1222.6,1222.6,72
10/29/2018,1224.5,1224.5,1224.5,1224.5,1224.5,214
10/26/2018,1234.3,1234.8,1232.5,1232.5,1232.5,20
10/25/2018,1238.6,1238.6,1229.1,1229.1,1229.1,7
10/24/2018,1231.6,1231.6,1227.8,1227.8,1227.8,36
10/23/2018,1224.8,1237.8,1224.8,1233.4,1233.4,33
10/22/2018,1224.5,1224.5,1219.6,1221.2,1221.2,18
10/19/2018,1225.3,1225.3,1225.3,1225.3,1225.3,55
10/18/2018,1226.5,1226.5,1226.5,1226.5,1226.5,165
10/17/2018,1225.9,1225.9,1223.7,1223.7,1223.7,1
10/16/2018,1227.1,1230.5,1227.1,1227.3,1227.3,426
10/15/2018,1222.4,1232.3,1222.4,1226.4,1226.4,136
10-12-2018,1221.6,1221.6,1216,1218.1,1218.1,122
10-11-2018,1198.1,1224.6,1196.3,1223.5,1223.5,126
10-10-2018,1189.3,1192,1189.3,1189.3,1189.3,1078
10-09-2018,1185.6,1189.1,1185.6,1187.2,1187.2,9
10-08-2018,1201,1201,1183.7,1184.4,1184.4,250
10-05-2018,1197.1,1205.3,1196.9,1201.2,1201.2,34
10-04-2018,1199.3,1204.6,1197.2,1197.2,1197.2,496
10-03-2018,1202.6,1202.6,1196.6,1198.3,1198.3,76
10-02-2018,1193,1206,1190.3,1202.4,1202.4,451
10-01-2018,1191.6,1191.6,1185.8,1187.1,1187.1,180
9/28/2018,1181.7,1191.9,1180,1191.5,1191.5,404
9/27/2018,1194.6,1197.3,1180.5,1182.3,1182.3,4947
9/26/2018,1194,1194,1194,1194,1194,17857
9/25/2018,1202.1,1202.8,1200,1200,1200,21
9/14/2018,1195,1195,1195,1195,1195,1
9/13/2018,1203.4,1203.4,1200,1202,1202,22
09-12-2018,1205,1205,1204.7,1204.7,1204.7,37
09-11-2018,1190.4,1196.3,1190.4,1195.4,1195.4,21
09-10-2018,1193,1193,1193,1193,1193,11
09-07-2018,1198.3,1198.3,1193.1,1193.6,1193.6,29
09-06-2018,1202,1202,1197.9,1197.9,1197.9,7
09-05-2018,1192.5,1196,1192.5,1194.9,1194.9,21
09-04-2018,1193.8,1193.8,1189.9,1192.7,1192.7,26
8/31/2018,1207.1,1208.2,1199.1,1200.3,1200.3,191
8/30/2018,1205.4,1205.6,1196,1197.7,1197.7,493
8/29/2018,1205.2,1205.2,1202.4,1204.5,1204.5,817
8/28/2018,1209.7,1217,1202.3,1207.4,1207.4,136
8/27/2018,1210.3,1211.4,1205.2,1209,1209,154
8/24/2018,1185.3,1208,1185.3,1206.3,1206.3,12
8/23/2018,1189.3,1190.3,1184.9,1187,1187,95
8/22/2018,1194.7,1196.3,1194.7,1196.3,1196.3,17
8/21/2018,1189.8,1192.6,1189.8,1192.6,1192.6,22
8/20/2018,1184.8,1190,1184.4,1186.8,1186.8,68
8/17/2018,1174.7,1181.2,1174.7,1176.5,1176.5,66
8/16/2018,1173.2,1180.2,1161.4,1176.2,1176.2,123
8/15/2018,1187.8,1188.1,1174.6,1177.5,1177.5,71
8/14/2018,1193.1,1197.5,1192.8,1193,1193,92
8/13/2018,1207,1207.4,1191.3,1191.3,1191.3,78
08-10-2018,1212.5,1216.4,1205.6,1211.1,1211.1,75
08-09-2018,1214.5,1215.3,1211.6,1211.9,1211.9,44
08-08-2018,1212,1215.2,1205.9,1212.6,1212.6,209
08-07-2018,1207.8,1214.8,1207.8,1209.6,1209.6,715
08-06-2018,1214.4,1214.4,1206.6,1208.6,1208.6,297
08-03-2018,1206.5,1218.6,1205.1,1214.2,1214.2,784
08-02-2018,1214.7,1219.3,1205.8,1210.6,1210.6,411
08-01-2018,1222.9,1223.7,1214.4,1217.9,1217.9,1026
7/31/2018,1220.4,1228.1,1213,1223.7,1223.7,2722
7/30/2018,1222.5,1223.9,1218.1,1221.3,1221.3,62239
7/27/2018,1222.6,1222.6,1222.6,1222.6,1222.6,254428
7/26/2018,1227.8,1227.8,1225.3,1225.3,1225.3,1
7/23/2018,1222,1224,1222,1224,1224,1
7/19/2018,1227.2,1228,1211.7,1222.4,1222.4,33
7/18/2018,1226.7,1226.7,1222.2,1226.3,1226.3,67
7/16/2018,1242.7,1243.8,1238.1,1238.1,1238.1,2
7/13/2018,1244.7,1247,1239.6,1239.6,1239.6,2
07-12-2018,1240.9,1246.7,1240.9,1245,1245,7
07-11-2018,1253.2,1253.2,1242.8,1242.8,1242.8,30
07-10-2018,1256.2,1256.9,1249.3,1253.8,1253.8,65
07-09-2018,1258.2,1262.3,1257.7,1258.1,1258.1,37
07-06-2018,1255.5,1255.5,1254.3,1254.3,1254.3,7
07-05-2018,1255.5,1257.3,1253.6,1257.3,1257.3,9
07-03-2018,1238.1,1254.1,1237,1251.6,1251.6,36
07-02-2018,1249.9,1249.9,1239.8,1239.8,1239.8,29
6/29/2018,1250.3,1253.3,1249.1,1251.3,1251.3,48
6/28/2018,1251.7,1251.7,1244.8,1247.8,1247.8,378
6/27/2018,1255.5,1255.5,1252.3,1252.8,1252.8,1162
6/26/2018,1267.2,1267.2,1256.6,1256.6,1256.6,89
6/25/2018,1270.6,1271.2,1265.6,1265.6,1265.6,37
6/22/2018,1268.1,1270.2,1267,1267.4,1267.4,74
6/21/2018,1262.7,1268.9,1260,1267.2,1267.2,46
6/20/2018,1274.4,1274.4,1271.2,1271.2,1271.2,7
6/19/2018,1278.7,1281.8,1269.9,1275.6,1275.6,34
6/18/2018,1280.7,1280.7,1276.2,1276.2,1276.2,35
6/15/2018,1297.2,1307.7,1274,1274.6,1274.6,589
6/14/2018,1297.2,1307.7,1297.2,1304,1304,42
6/13/2018,1294,1299.4,1290.9,1296.9,1296.9,135
06-12-2018,1297.8,1298.1,1292.7,1295.1,1295.1,153
06-11-2018,1299.3,1302,1295.2,1298.9,1298.9,71
06-08-2018,1295.3,1299.4,1294.8,1298.1,1298.1,650
06-07-2018,1298.4,1302.8,1296.2,1298.7,1298.7,79
06-06-2018,1296.1,1300.4,1294.1,1297.1,1297.1,373
06-05-2018,1292.1,1299.8,1289.9,1297.5,1297.5,357
06-04-2018,1293.9,1297.1,1290,1293.1,1293.1,144
06-01-2018,1298.6,1299.5,1288.9,1294.8,1294.8,663
5/31/2018,1301,1306.8,1296.6,1300.1,1300.1,4082
5/30/2018,1298,1303.7,1295.2,1301.5,1301.5,50845
5/29/2018,1298.7,1298.7,1298.7,1298.7,1298.7,386334
5/25/2018,1303.3,1303.3,1303.3,1303.3,1303.3,1
5/23/2018,1289.3,1289.3,1289.3,1289.3,1289.3,10
5/22/2018,1291.7,1291.7,1291.7,1291.7,1291.7,50
5/21/2018,1287.4,1292.1,1287.4,1290.2,1290.2,52
5/18/2018,1285.2,1290.2,1285.2,1290.2,1290.2,2
5/17/2018,1291.3,1291.3,1288.2,1288.2,1288.2,2
5/16/2018,1290.9,1294,1285.4,1290.2,1290.2,26
5/15/2018,1304.6,1304.7,1288.9,1288.9,1288.9,8
5/14/2018,1319.9,1319.9,1316.5,1316.5,1316.5,4
05-11-2018,1319,1319,1319,1319,1319,3
05-10-2018,1312.2,1320.8,1312.2,1320.8,1320.8,8
05-09-2018,1311.3,1311.3,1311.3,1311.3,1311.3,70
05-08-2018,1310.1,1312,1308.5,1312,1312,337
05-07-2018,1310.6,1312.5,1310.2,1312.2,1312.2,4
05-03-2018,1310.7,1310.7,1310.7,1310.7,1310.7,4
05-02-2018,1309,1309.3,1302.6,1302.6,1302.6,23
05-01-2018,1313.2,1313.8,1303.4,1303.8,1303.8,28
4/30/2018,1309.6,1316.2,1309.6,1316.2,1316.2,49
4/27/2018,1315.3,1321.7,1312.8,1320.3,1320.3,622
4/26/2018,1315.7,1316.3,1315.7,1316.3,1316.3,569
4/25/2018,1324,1325,1320,1321.2,1321.2,278
4/24/2018,1326.4,1331.7,1326.2,1331.4,1331.4,28
4/23/2018,1334,1334.4,1322.5,1322.5,1322.5,68
4/20/2018,1342.5,1343.4,1335.3,1336.7,1336.7,310
4/19/2018,1348.6,1355.2,1341.6,1346.8,1346.8,387
4/18/2018,1343.5,1354.2,1343.5,1351.2,1351.2,45
4/17/2018,1348,1348.1,1339,1347.2,1347.2,409
4/16/2018,1341,1348.8,1341,1347.5,1347.5,60
4/13/2018,1335.9,1346,1335.9,1344.8,1344.8,67
04-12-2018,1351.2,1351.5,1334.6,1338.4,1338.4,34
04-11-2018,1340.1,1365.4,1340.1,1356.5,1356.5,118
04-10-2018,1335.2,1342,1333,1342,1342,105
04-09-2018,1333,1337.5,1327,1336.3,1336.3,290
04-06-2018,1326.5,1333,1319,1331.9,1331.9,348
04-05-2018,1333.5,1333.7,1322.6,1324.3,1324.3,258
04-04-2018,1331.8,1347.3,1331.6,1335.8,1335.8,718
04-03-2018,1340.4,1341.5,1328.5,1332.8,1332.8,702
04-02-2018,1327,1344.2,1324.7,1342.1,1342.1,649
